id,event_ts,region,product,amount,quantity,status,email,notes,dup_group
1172,2026-06-05 18:27:00,East,bravo,97.71,7,pending,user1172@example.com,note for record 1172,grp-22
1173,2026-06-05 10:31:00,West,alpha,100.6,7,active,user1173@example.com,note for record 1173,grp-23
1174,2026-06-05 12:47:00,West,bravo,68.63,6,inactive,user1174@example.com,note for record 1174,grp-24
1175,2026-06-05 12:08:00,North,alpha,86.83,4,active,user1175@example.com,note for record 1175,grp-25
1176,2026-06-05 15:59:00,South,delta,79.39,7,active,user1176@example.com,note for record 1176,grp-26
1177,2026-06-05 16:46:00,West,bravo,115.97,5,active,user1177@example.com,note for record 1177,grp-27
1178,2026-06-05 14:12:00,West,bravo,80.3,7,active,user1178@example.com,note for record 1178,grp-28
1179,2026-06-05 19:42:00,South,delta,89.36,2,pending,user1179@example.com,,grp-29
1180,2026-06-05 15:51:00,East,alpha,128.36,3,pending,user1180@example.com,note for record 1180,grp-30
1181,2026-06-05 17:23:00,West,delta,113.77,3,active,user1181@example.com,note for record 1181,grp-31
1182,2026-06-05 08:50:00,West,bravo,108.03,7,inactive,user1182@example.com,note for record 1182,grp-32
1183,2026-06-05 18:22:00,South,alpha,84.02,1,active,user1183@example.com,note for record 1183,grp-33
1184,2026-06-05 12:04:00,North,charlie,100.64,2,pending,user1184@example.com,note for record 1184,grp-34
1185,2026-06-05 14:42:00,West,bravo,119.63,5,active,user1185@example.com,note for record 1185,grp-35
1186,2026-06-05 18:10:00,North,alpha,114.51,5,pending,user1186@example.com,note for record 1186,grp-36
1187,2026-06-05 19:44:00,South,bravo,100.93,2,inactive,user1187@example.com,,grp-37
1188,2026-06-05 16:05:00,East,alpha,113.02,7,inactive,user1188@example.com,note for record 1188,grp-38
1189,2026-06-05 20:58:00,North,delta,112.15,8,inactive,user1189@example.com,note for record 1189,grp-39
1190,2026-06-05 17:40:00,South,bravo,83.94,5,active,user1190@example.com,note for record 1190,grp-40
1191,2026-06-05 13:43:00,East,delta,76.64,9,inactive,not-an-email-1191,note for record 1191,grp-41
1192,2026-06-05 20:07:00,West,alpha,107.17,6,pending,user1192@example.com,,grp-42
1193,2026-06-05 15:00:00,East,delta,113.63,3,??,user1193@example.com,note for record 1193,grp-43
1194,2026-06-05 15:21:00,South,alpha,82.71,6,inactive,user1194@example.com,note for record 1194,grp-44
1195,2026-06-05 18:41:00,South,charlie,86.1,8,inactive,user1195@example.com,note for record 1195,grp-45
1196,2026-06-05 15:07:00,East,bravo,71.03,5,pending,user1196@example.com,note for record 1196,grp-46
1197,2026-06-05 10:05:00,East,alpha,84.9,6,inactive,user1197@example.com,note for record 1197,grp-47
1198,2026-06-05 19:37:00,East,bravo,106.71,3,inactive,user1198@example.com,note for record 1198,grp-48
1199,2026-06-05 15:44:00,North,alpha,111.83,10,active,user1199@example.com,note for record 1199,grp-49
1200,2026-06-05 08:00:00,East,bravo,103.11,1,inactive,user1200@example.com,note for record 1200,grp-0
1201,2026-06-05 17:34:00,South,bravo,103.57,5,active,user1201@example.com,,grp-1
1202,2026-06-05 14:03:00,West,delta,105.26,4,active,user1202@example.com,note for record 1202,grp-2
1203,2026-06-05 18:11:00,South,bravo,92.8,6,inactive,user1203@example.com,note for record 1203,grp-3
1204,2026-06-05 09:27:00,West,bravo,117.93,5,inactive,user1204@example.com,note for record 1204,grp-4
1205,2026-06-05 19:50:00,West,charlie,86.43,6,inactive,user1205@example.com,note for record 1205,grp-5
1206,2026-06-05 17:32:00,West,alpha,132.33,1,pending,user1206@example.com,note for record 1206,grp-6
1207,2026-06-05 17:54:00,East,alpha,92.2,9,inactive,user1207@example.com,note for record 1207,grp-7
1208,2026-06-05 15:53:00,West,alpha,99.4,9,inactive,user1208@example.com,note for record 1208,grp-8
1209,2026-06-05 13:41:00,West,charlie,76.89,10,active,user1209@example.com,note for record 1209,grp-9
1210,2026-06-05 20:37:00,South,bravo,84.43,1,inactive,user1210@example.com,note for record 1210,grp-10
1211,2026-06-06 18:55:00,North,delta,107.6,5,active,user1211@example.com,,grp-11
1212,2026-06-06 18:18:00,North,bravo,89.84,2,inactive,user1212@example.com,note for record 1212,grp-12
1213,2026-06-06 14:40:00,West,bravo,107.18,7,pending,user1213@example.com,note for record 1213,grp-13
1214,2026-06-06 15:29:00,North,delta,102.62,10,active,user1214@example.com,note for record 1214,grp-14
1215,2026-06-06 19:13:00,South,delta,101.05,9,inactive,user1215@example.com,note for record 1215,grp-15
1216,2026-06-06 16:24:00,East,delta,117.92,6,active,user1216@example.com,note for record 1216,grp-16
1217,2026-06-06 10:31:00,West,alpha,116.32,10,active,user1217@example.com,note for record 1217,grp-17
1218,2026-06-06 18:34:00,North,charlie,102.9,8,inactive,user1218@example.com,note for record 1218,grp-18
1219,2026-06-06 08:09:00,South,charlie,114.02,9,pending,user1219@example.com,,grp-19
1220,2026-06-06 19:11:00,East,charlie,98.39,3,active,user1220@example.com,note for record 1220,grp-20
1221,2026-06-06 13:10:00,West,delta,105.0,8,active,user1221@example.com,note for record 1221,grp-21
1222,2026-06-06 19:14:00,East,bravo,97.39,9,pending,user1222@example.com,note for record 1222,grp-22
1223,2026-06-06 18:32:00,South,bravo,102.7,1,active,user1223@example.com,note for record 1223,grp-23
1224,2026-06-06 13:31:00,South,alpha,95.08,4,active,user1224@example.com,note for record 1224,grp-24
1225,2026-06-06 15:10:00,North,alpha,104.74,5,active,user1225@example.com,note for record 1225,grp-25
1226,2026-06-06 18:46:00,South,charlie,97.49,1,inactive,user1226@example.com,note for record 1226,grp-26
1227,2026-06-06 17:47:00,West,charlie,90.72,8,pending,user1227@example.com,note for record 1227,grp-27
1228,2026-06-06 11:16:00,North,alpha,96.56,2,active,user1228@example.com,note for record 1228,grp-28
1229,2026-06-06 14:57:00,South,delta,72.73,6,active,user1229@example.com,note for record 1229,grp-29
1230,2026-06-06 14:00:00,South,alpha,87.52,6,pending,user1230@example.com,,grp-30
1231,2026-06-06 09:20:00,North,delta,112.62,2,pending,user1231@example.com,,grp-31
1232,2026-06-06 12:56:00,West,charlie,112.98,5,active,user1232@example.com,,grp-32
1233,2026-06-06 17:49:00,East,delta,100.98,10,pending,user1233@example.com,note for record 1233,grp-33
1234,2026-06-06 16:02:00,North,alpha,118.09,5,inactive,user1234@example.com,note for record 1234,grp-34
1235,2026-06-06 09:00:00,North,bravo,112.1,6,pending,user1235@example.com,note for record 1235,grp-35
1236,2026-06-06 08:36:00,North,delta,114.49,6,pending,user1236@example.com,note for record 1236,grp-36
1237,2026-06-06 16:10:00,North,alpha,111.25,1,active,user1237@example.com,note for record 1237,grp-37
1238,2026-06-06 13:10:00,North,alpha,96.08,4,??,user1238@example.com,note for record 1238,grp-38
1239,2026-06-06 18:22:00,West,alpha,114.5,1,inactive,user1239@example.com,note for record 1239,grp-39
1240,2026-06-06 15:17:00,South,alpha,82.53,9,pending,user1240@example.com,note for record 1240,grp-40
1241,2026-06-06 11:18:00,South,alpha,81.47,4,active,user1241@example.com,note for record 1241,grp-41
1242,2026-06-06 17:09:00,North,alpha,127.97,10,active,user1242@example.com,,grp-42
1243,2026-06-06 10:09:00,East,bravo,88.67,6,active,user1243@example.com,note for record 1243,grp-43
1244,2026-06-06 10:05:00,North,charlie,104.6,2,active,user1244@example.com,note for record 1244,grp-44
1245,2026-06-06 14:05:00,East,charlie,123.75,8,inactive,user1245@example.com,note for record 1245,grp-45
1246,2026-06-06 12:33:00,North,alpha,82.2,6,inactive,user1246@example.com,note for record 1246,grp-46
1247,2026-06-06 12:46:00,South,charlie,129.14,9,active,user1247@example.com,note for record 1247,grp-47
1248,2026-06-06 10:25:00,South,delta,115.65,1,inactive,user1248@example.com,,grp-48
1249,2026-06-06 08:34:00,North,alpha,97.46,5,pending,user1249@example.com,,grp-49
1250,2026-06-06 14:31:00,West,alpha,119.82,7,inactive,user1250@example.com,note for record 1250,grp-0
1251,2026-06-07 08:53:00,North,charlie,97.98,6,inactive,user1251@example.com,note for record 1251,grp-1
1252,2026-06-07 20:55:00,East,delta,96.8,1,pending,user1252@example.com,note for record 1252,grp-2
1253,2026-06-07 09:51:00,West,delta,65.03,5,pending,user1253@example.com,note for record 1253,grp-3
1254,2026-06-07 14:30:00,South,bravo,87.83,8,inactive,user1254@example.com,note for record 1254,grp-4
1255,2026-06-07 09:27:00,East,delta,125.77,5,??,user1255@example.com,note for record 1255,grp-5
1256,2026-06-07 12:16:00,North,alpha,99.81,10,pending,user1256@example.com,note for record 1256,grp-6
1257,2026-06-07 11:03:00,West,alpha,97.37,1,inactive,user1257@example.com,note for record 1257,grp-7
1258,2026-06-07 14:58:00,North,charlie,100.97,1,pending,user1258@example.com,,grp-8
1259,2026-06-07 11:04:00,West,bravo,98.67,5,active,user1259@example.com,note for record 1259,grp-9
1260,2026-06-07 08:50:00,North,alpha,126.34,4,pending,user1260@example.com,note for record 1260,grp-10
1261,2026-06-07 08:42:00,East,alpha,89.81,5,inactive,user1261@example.com,,grp-11
1262,2026-06-07 12:00:00,North,alpha,96.45,6,active,user1262@example.com,note for record 1262,grp-12
1263,2026-06-07 13:33:00,North,delta,74.51,7,active,user1263@example.com,note for record 1263,grp-13
1264,2026-06-07 14:08:00,West,charlie,87.94,6,inactive,user1264@example.com,note for record 1264,grp-14
1265,2026-06-07 08:45:00,North,alpha,97.83,10,inactive,user1265@example.com,note for record 1265,grp-15
1266,2026-06-07 16:40:00,East,bravo,108.27,10,pending,user1266@example.com,note for record 1266,grp-16
1267,2026-06-07 14:30:00,South,delta,101.72,2,active,user1267@example.com,note for record 1267,grp-17
1268,2026-06-07 08:52:00,West,delta,78.36,10,active,user1268@example.com,note for record 1268,grp-18
1269,2026-06-07 12:09:00,South,delta,87.25,6,active,user1269@example.com,note for record 1269,grp-19
1270,2026-06-07 14:59:00,North,charlie,123.65,6,active,user1270@example.com,note for record 1270,grp-20
1271,2026-06-07 18:19:00,South,bravo,103.25,4,inactive,user1271@example.com,note for record 1271,grp-21
1272,2026-06-07 18:20:00,East,charlie,126.15,5,active,user1272@example.com,note for record 1272,grp-22
1273,2026-06-07 10:31:00,South,delta,81.15,4,??,user1273@example.com,note for record 1273,grp-23
1274,2026-06-07 17:27:00,North,bravo,90.24,8,inactive,user1274@example.com,note for record 1274,grp-24
1275,2026-06-07 09:14:00,West,charlie,120.29,7,pending,user1275@example.com,note for record 1275,grp-25
1276,2026-06-07 10:01:00,East,alpha,122.26,6,active,user1276@example.com,note for record 1276,grp-26
1277,2026-06-07 15:39:00,East,delta,117.93,7,pending,user1277@example.com,note for record 1277,grp-27
1278,2026-06-07 16:41:00,South,alpha,88.73,2,inactive,user1278@example.com,note for record 1278,grp-28
1279,2026-06-07 13:28:00,East,alpha,83.43,10,inactive,user1279@example.com,note for record 1279,grp-29
1280,2026-06-07 16:57:00,West,charlie,106.73,10,inactive,user1280@example.com,note for record 1280,grp-30
1281,2026-06-07 08:42:00,West,charlie,109.56,4,pending,user1281@example.com,note for record 1281,grp-31
1282,2026-06-07 10:49:00,East,charlie,77.52,2,active,user1282@example.com,note for record 1282,grp-32
1283,2026-06-07 12:25:00,East,bravo,125.04,4,pending,user1283@example.com,note for record 1283,grp-33
1284,2026-06-07 08:28:00,North,bravo,98.24,10,??,user1284@example.com,,grp-34
1285,2026-06-07 11:28:00,West,bravo,92.75,7,inactive,user1285@example.com,note for record 1285,grp-35
1286,2026-06-07 10:02:00,West,delta,135.73,8,active,user1286@example.com,note for record 1286,grp-36
1287,2026-06-07 09:59:00,North,charlie,126.53,4,inactive,user1287@example.com,note for record 1287,grp-37
1288,2026-06-07 16:45:00,East,alpha,94.67,2,pending,user1288@example.com,note for record 1288,grp-38
1289,2026-06-07 17:31:00,North,bravo,83.71,1,inactive,user1289@example.com,note for record 1289,grp-39
1290,2026-06-07 11:20:00,West,bravo,73.93,5,active,user1290@example.com,note for record 1290,grp-40
1291,2026-06-08 11:23:00,South,alpha,95.72,9,inactive,user1291@example.com,note for record 1291,grp-41
1292,2026-06-08 11:02:00,West,charlie,95.16,1,pending,user1292@example.com,note for record 1292,grp-42
1293,2026-06-08 16:15:00,South,charlie,63.41,5,inactive,user1293@example.com,note for record 1293,grp-43
1294,2026-06-08 14:05:00,West,charlie,92.91,9,active,user1294@example.com,note for record 1294,grp-44
1295,2026-06-08 12:54:00,West,alpha,85.71,4,inactive,user1295@example.com,note for record 1295,grp-45
1296,2026-06-08 14:47:00,West,delta,107.9,3,pending,user1296@example.com,note for record 1296,grp-46
1297,2026-06-08 16:39:00,North,charlie,106.37,7,inactive,user1297@example.com,note for record 1297,grp-47
1298,2026-06-08 15:15:00,East,alpha,128.57,7,pending,user1298@example.com,note for record 1298,grp-48
1299,2026-06-08 08:46:00,South,bravo,94.46,10,active,user1299@example.com,note for record 1299,grp-49
1300,2026-06-08 13:37:00,North,alpha,114.37,3,active,user1300@example.com,note for record 1300,grp-0
1301,2026-06-08 14:01:00,South,charlie,102.01,1,active,user1301@example.com,note for record 1301,grp-1
1302,2026-06-08 20:15:00,East,bravo,81.07,4,inactive,user1302@example.com,note for record 1302,grp-2
1303,2026-06-08 12:14:00,North,delta,103.78,1,active,user1303@example.com,note for record 1303,grp-3
1304,2026-06-08 11:55:00,North,charlie,98.5,4,inactive,user1304@example.com,note for record 1304,grp-4
1305,2026-06-08 20:38:00,North,delta,121.32,2,??,user1305@example.com,note for record 1305,grp-5
1306,2026-06-08 10:35:00,West,bravo,79.11,2,inactive,user1306@example.com,note for record 1306,grp-6
1307,2026-06-08 20:41:00,North,charlie,111.88,4,pending,user1307@example.com,note for record 1307,grp-7
1308,2026-06-08 09:35:00,West,charlie,101.76,4,pending,user1308@example.com,note for record 1308,grp-8
1309,2026-06-08 08:17:00,North,delta,124.17,6,active,user1309@example.com,note for record 1309,grp-9
1310,2026-06-08 14:18:00,North,charlie,98.96,8,pending,user1310@example.com,,grp-10
1311,2026-06-08 10:53:00,South,alpha,109.41,10,pending,user1311@example.com,note for record 1311,grp-11
1312,2026-06-08 17:40:00,North,delta,134.55,4,inactive,user1312@example.com,note for record 1312,grp-12
1313,2026-06-08 08:37:00,North,charlie,91.6,7,pending,user1313@example.com,note for record 1313,grp-13
1314,2026-06-08 13:20:00,East,delta,117.44,4,pending,user1314@example.com,note for record 1314,grp-14
1315,2026-06-08 20:30:00,West,bravo,106.16,2,active,user1315@example.com,note for record 1315,grp-15
1316,2026-06-08 11:22:00,North,alpha,103.46,8,inactive,user1316@example.com,note for record 1316,grp-16
1317,2026-06-08 16:18:00,West,alpha,119.49,7,inactive,user1317@example.com,note for record 1317,grp-17
1318,2026-06-08 19:32:00,East,charlie,123.52,5,active,user1318@example.com,note for record 1318,grp-18
1319,2026-06-08 11:29:00,East,delta,112.04,6,inactive,user1319@example.com,note for record 1319,grp-19
1320,2026-06-08 10:18:00,West,alpha,65.05,3,active,user1320@example.com,,grp-20
1321,2026-06-08 08:05:00,West,charlie,96.34,2,pending,user1321@example.com,note for record 1321,grp-21
1322,2026-06-08 13:58:00,South,charlie,108.95,9,active,user1322@example.com,note for record 1322,grp-22
1323,2026-06-08 15:16:00,West,charlie,88.95,10,pending,user1323@example.com,,grp-23
1324,2026-06-08 10:36:00,South,charlie,93.51,2,pending,user1324@example.com,note for record 1324,grp-24
1325,2026-06-08 18:01:00,East,delta,90.95,10,active,user1325@example.com,note for record 1325,grp-25
1326,2026-06-08 09:33:00,South,bravo,88.36,10,active,user1326@example.com,note for record 1326,grp-26
1327,2026-06-08 08:53:00,West,charlie,117.74,7,active,user1327@example.com,note for record 1327,grp-27
1328,2026-06-08 14:34:00,East,charlie,120.64,8,inactive,user1328@example.com,note for record 1328,grp-28
1329,2026-06-08 11:39:00,South,delta,134.77,5,inactive,user1329@example.com,note for record 1329,grp-29
1330,2026-06-08 10:03:00,West,charlie,89.98,9,inactive,user1330@example.com,note for record 1330,grp-30
1331,2026-06-09 13:54:00,South,delta,98.6,9,pending,user1331@example.com,note for record 1331,grp-31
1332,2026-06-09 14:09:00,South,alpha,89.69,9,inactive,user1332@example.com,note for record 1332,grp-32
1333,2026-06-09 12:19:00,North,charlie,97.57,5,inactive,user1333@example.com,note for record 1333,grp-33
1334,2026-06-09 12:19:00,North,alpha,99.96,5,inactive,user1334@example.com,note for record 1334,grp-34
1335,2026-06-09 16:22:00,North,alpha,111.51,9,pending,user1335@example.com,note for record 1335,grp-35
1336,2026-06-09 20:33:00,South,alpha,122.16,3,active,user1336@example.com,note for record 1336,grp-36
1337,2026-06-09 09:03:00,South,alpha,88.36,5,pending,user1337@example.com,note for record 1337,grp-37
1338,2026-06-09 20:06:00,East,alpha,127.25,3,inactive,user1338@example.com,note for record 1338,grp-38
1339,2026-06-09 09:02:00,South,charlie,125.71,9,inactive,user1339@example.com,note for record 1339,grp-39
1340,2026-06-09 19:45:00,West,bravo,111.12,9,active,user1340@example.com,note for record 1340,grp-40
1341,2026-06-09 10:00:00,West,alpha,89.43,2,active,user1341@example.com,,grp-41
1342,2026-06-09 13:25:00,North,bravo,116.32,10,active,user1342@example.com,note for record 1342,grp-42
1343,2026-06-09 20:21:00,South,charlie,112.06,4,pending,user1343@example.com,note for record 1343,grp-43
1344,2026-06-09 17:38:00,West,bravo,95.51,6,inactive,user1344@example.com,note for record 1344,grp-44
1345,2026-06-09 13:02:00,West,charlie,99.05,2,inactive,user1345@example.com,note for record 1345,grp-45
1346,2026-06-09 18:46:00,North,delta,116.12,3,pending,user1346@example.com,note for record 1346,grp-46
1347,2026-06-09 13:55:00,South,charlie,86.2,5,pending,user1347@example.com,note for record 1347,grp-47
1348,2026-06-09 12:35:00,South,charlie,81.97,2,inactive,user1348@example.com,note for record 1348,grp-48
1349,2026-06-09 19:14:00,East,charlie,88.43,8,pending,user1349@example.com,,grp-49
1350,2026-06-09 19:58:00,East,alpha,87.5,2,inactive,user1350@example.com,note for record 1350,grp-0
1351,2026-06-09 09:42:00,West,bravo,105.44,3,inactive,user1351@example.com,note for record 1351,grp-1
1352,2026-06-09 17:49:00,West,delta,113.03,7,inactive,user1352@example.com,note for record 1352,grp-2
1353,2026-06-09 16:14:00,North,delta,94.5,4,inactive,user1353@example.com,note for record 1353,grp-3
1354,2026-06-09 08:29:00,South,charlie,88.58,3,pending,user1354@example.com,note for record 1354,grp-4
1355,2026-06-09 17:41:00,North,alpha,100.09,6,active,user1355@example.com,note for record 1355,grp-5
1356,2026-06-09 10:49:00,North,bravo,92.09,8,active,user1356@example.com,,grp-6
1357,2026-06-09 12:01:00,South,charlie,110.07,4,??,user1357@example.com,,grp-7
1358,2026-06-09 17:23:00,South,delta,87.48,7,inactive,user1358@example.com,note for record 1358,grp-8
1359,2026-06-09 09:38:00,West,charlie,90.01,3,pending,user1359@example.com,note for record 1359,grp-9
1360,2026-06-09 14:43:00,North,charlie,108.52,9,pending,user1360@example.com,,grp-10
1361,2026-06-09 18:23:00,East,alpha,104.79,6,inactive,user1361@example.com,note for record 1361,grp-11
1362,2026-06-09 10:21:00,South,alpha,109.88,8,inactive,user1362@example.com,note for record 1362,grp-12
1363,2026-06-09 11:04:00,West,alpha,89.03,7,inactive,user1363@example.com,note for record 1363,grp-13
1364,2026-06-09 16:49:00,West,alpha,105.53,2,pending,user1364@example.com,note for record 1364,grp-14
1365,2026-06-09 08:12:00,West,delta,104.18,9,??,user1365@example.com,note for record 1365,grp-15
1366,2026-06-09 15:12:00,East,delta,106.67,1,pending,user1366@example.com,note for record 1366,grp-16
1367,2026-06-09 15:41:00,East,alpha,73.86,6,inactive,user1367@example.com,note for record 1367,grp-17
1368,2026-06-09 19:30:00,South,alpha,99.66,2,pending,user1368@example.com,note for record 1368,grp-18
1369,2026-06-09 18:29:00,West,charlie,97.68,1,??,user1369@example.com,note for record 1369,grp-19
1370,2026-06-09 08:51:00,East,charlie,83.64,10,pending,user1370@example.com,note for record 1370,grp-20
